0,0929561299239081
0,0335146310895284
0,0042062932645
0,0959646582584664
0,0566384143023336
0,0898606041398138
0,258678458495663
0,214133745882886
0,155992151526252
0,202529646696152
0,217798592193041
0,264026942395352
0,345252202279357
0,256761194846678
0,156695978310121
0,149064891152473
0,0695727844193694
-0,074912240255997
-0,182671517179941
-0,270972132683434
-0,227686983924484
0,0687582063399921
0,222707541354493
-0,0222401013231466
0,0951217258792006
0,0865221681476208
0,0839911126922775
0,026912739652634
0,00965919844324663
0,00646209302659244
0,0463994128379968
0,0366582696423288
0,0146811986863902
0,0256121320886105
-0,00637417565266382
0,0875326556112185
0,0742684185054547
0,126225568916287
0,182280633046837
0,319401521076683
0,303761963368612
0,349751422360642
0,395277707254298
0,408576258485069
0,16338905287644
0,0315122648392659
0,00593464922343569
-0,0865151488338267
-0,0269555193407253
-0,170324589671439
-0,222812845259302
0,00517703896929269
0,0293238779838939
0,0509365096208146
0,0587039619026258
0,0861434347397384
0,0437300283665443
0,0817966080651603
0,00084293237926575
0,0707382994102027
0,027658432688405
-0,0424676942064671
0,0223702272675018
0,0162826446449346
0,0993628727797867
-0,0867682044368213
0,132656287644462
0,135709902380722
0,171606762290034
0,210998436441607
0,154967112562448
0,304309968116408
0,244623198735459
0,350671942709137
0,0429318641124655
-0,146129119084934
-0,0681344175300382
0,101703456549378
0,205213685374777
-0,0371788552568005
-0,219115736355921
-0,119314960783358
-0,142830676383704
-0,0581164450663351
0,0429143717246663
0,0689119295072332
0,0907124093690479
0,00417974284113373
0,0983864640343871
0,0196370832713494
0,00581685174527431
-0,0153012768822507
0,121732600136955
0,124375968778415
0,0510085684715392
-0,20223377146838
0,0020181952061495
0,0393825336309875
0,029337852433253
0,00720911437043849
0,155619606861936
0,143006771049191
0,291349985766449
0,226179354747847
-0,193105454603619
-0,265483953128002
0,0478501079507015
0,149703492249577
0,0369960993122869
-0,170226307200047
-0,211140467840629
-0,231415519035483
-0,00982748293666505
-0,0859793358539996
0,0533705689727192
0,0762168322579082
0,0946360373378899
0,00835942980291295
0,0731505580587082
0,0634329681114447
0,0291574894120719
0,0192009197754508
0,00696583795027559
0,0462907373409841
-0,128219973134803
-0,1851999771015
-0,0290105296177157
0,0396781945858683
-0,032381649790713
0,0317581350226272
0,0329762960122762
-0,0465488684803222
0,255844345969437
0,185871294929146
-0,259724584302429
-0,127694270348387
0,0554528484360074
-0,0127765192601918
-0,117128187119912
-0,251038262940273
-0,235279344459943
-0,0151646457706038
0,114697115549506
-0,0988248660646766
0,0326829831733755
0,0266428182025639
0,0863339079945972
0,0596141740957341
0,0830556116453631
0,0871370360661005
0,076671091176882
0,0507953708689934
-0,0691480313433192
0,0471303731036637
-0,0894497536590395
-0,129015287689878
0,181250316580197
0,114744633067209
0,114164657636904
0,123830767882181
-0,0330775373039503
-0,236874012831216
0,196488350666748
0,0477893076422521
-0,216054373207966
0,0683244807101262
-0,0672969234670689
-0,181618053086922
-0,228540697571564
-0,125651246039558
-0,0625646934280136
0,0757544313400808
0,0848389308050264
-0,0374117082055937
0,0342030562154032
0,0656712091833685
0,00462801959581115
0,029574713636923
0,0897896616672118
0,0207396117601262
0,0462242654739992
0,0258755643673575
-0,19877521353641
0,0691475888570496
-0,0689979213179134
-0,0144550348151566
0,259898441341643
0,0434916508919622
0,121525792327049
0,176261683534637
0,0269542389522698
-0,192445655037419
0,0902931283145518
0,00569212652043649
-0,235275448149498
-0,0960191827377667
-0,224106500739446
-0,22623392508473
-0,0520828452310885
0,00504171303136052
-0,0199114522470358
0,130207780288663
0,050751872007134
-0,0452619841170428
0,0719220200888449
0,0310650546248374
0,0635769526770231
0,0214830838243864
0,0952476859536244
0,0185463653963741
0,0254413364107913
-0,0287950819325631
-0,144164614875807
-0,0119446689951145
-0,0716411609349013
0,0388143868071658
0,158323159961557
0,0667121692863998
0,099400466732851
0,132741684009138
0,0533181215090302
-0,203371164134853
-0,0738357720738859
-0,13490712904875
-0,271802832629946
-0,250411193253168
-0,140038026848663
0,0808079683740846
0,12236808935582
0,0458377836365688
0,122366075223055
0,172763923964895
-0,0998409077933675
-0,207761649860048
0,00159854255691103
0,0767325846835657
0,0518662692289177
0,0247195055357737
0,0225669295632126
0,0568232821099569
0,0954190377124674
0,023973561570563
-0,157526619808445
0,00411678890460985
-0,181273722833254
0,02844857930795
0,141050886322765
0,0983136207494145
0,12826177624561
0,152946418552043
-0,0548516115955476
-0,386252201306043
-0,279088258697982
-0,306609734679818
-0,45226295565912
-0,19694151155981
0,0533560480023791
0,179805249180885
0,140999142352907
0,0527041503931969
0,138065634222015
0,229681028428911
-0,0868556821445173
-0,179620991016044
0,0707612930195226
0,0483722585478668
0,00343201174560562
0,0417476029329689
0,0426211442996846
0,00276108393574184
0,03275782048365
0,0239463346872196
-0,135709271267123
-0,0605403883314499
-0,129412645423038
0,0943520512803025
0,102865971172984
0,0170432186099571
-0,102346787870246
-0,115408722851032
-0,297403013156365
-0,458761163433419
-0,417201783249134
-0,284063949540366
-0,146603398292955
-0,0153829824152386
0,18019841001192
0,303142036438076
0,254531145658858
0,186636052823149
0,302319032700797
0,157883061776699
-0,173772507039645
-0,145244960601321
0,0872935618680406
0,00275341649667985
0,0128051423061663
0,0950020472961488
0,0022644254389519
0,0622673762786516
0,0178033537314289
-0,0296307757743246
0,00566152054295607
0,0197457539977554
-0,0301050429328825
0,0418595737335849
0,0996508201332468
-0,214201608768498
-0,282890225400265
-0,272024060480463
-0,292594713057647
-0,297701694025096
-0,138361488099823
0,226336381855259
0,0516686064155968
0,0678349254251565
0,26505224119857
0,310704233752503
0,368274207556675
0,344320488447857
0,218736244936949
-0,0794493702479216
-0,344313356024231
-0,0222600421975264
0,0702500366932945
0,0760761486720648
0,00248266072128092
0,0557190157266888
0,0240255058854937
0,00412400793476217
0,00955507536863679
-0,0751711580014581
-0,0184104099894941
-0,041919979318081
-0,17879985317306
-0,105997807336146
-0,0778408164140649
-0,179029656896907
-0,245567677250995
-0,241287592249879
-0,224323245064166
0,0429813846650936
0,136475259055031
0,459785185777655
0,442285325319225
0,23705616354552
0,21420082753926
0,133176281973501
0,111747752409217
0,0747355827594795
-0,0589160786088528
-0,284181702291708
-0,248920641425887
-0,0806944389978189
0,0315476037243137
0,09333811313535
0,00453224624718178
0,00234640669186898
0,0033602928758414
0,036918451235126
0,0732059060936821
-0,0159637978068313
-0,0154489482509616
-0,121526034991728
-0,28538450220174
-0,12633483289869
-0,189397940433763
-0,351036051994608
-0,263683974063579
-0,233857848381924
-0,0499147974838765
0,250444421999225
0,324001586800053
0,392448100346771
0,398395055761086
0,246035819700759
0,122696340072303
0,0118500196331028
-0,0440309701432928
-0,189873522457632
-0,337937233499096
-0,28196183404925
-0,0760110165462776
-0,0149317330493162
0,0994962946975121
0,0308888797326427
0,00794630824026945
0,037466737691996
0,0097196878910622
0,0292847228372864
0,0296812970329455
-0,076367419543933
-0,0415159810343882
0,0614140198059619
-0,141651525808604
-0,136006107358305
-0,245528747750233
-0,278123753722296
-0,228633056400981
-0,0012025186073362
0,147500446331438
0,148806164837731
0,175251991552022
0,123148795946843
0,0804391479344952
0,0837936750567254
0,0485007825431764
-0,0473452924252505
-0,159018422737196
-0,213956824460151
-0,157623581058775
-0,0248733620109111
-0,0653489925751974
-0,0113509116761907
0,0258740448513413
0,0719837151337339
0,0571993544498456
0,0394946730413915
0,0136580131080272
0,000455449149224651
0,00430390122546996
0,00453037540639302
0,0406629500168669
0,039608864225265
0,0316878583911387
-0,039651483690608
0,0306276377501112
-0,00199798202170807
0,0195220638927162
0,069704905249678
0,0156818670293697
0,0142426375831676
0,0353799819645379
0,0682485550465817
-0,0234076864257668
0,0139331894576125
-0,0291474886771138
-0,0941579276102146
-0,0512806101892104
-0,00200152799050169
0,0473249147359224
0,052927815839067
0,0605925087600502
0,0336705546733581
0,09872339488879
0,0614555524016989
0,0024619313899716
0,0439251046366641
0,0450087623880286
0,0514495684539199
0,00306843295836283
0,00598827060590883
0,0348761344956589
0,000471070502172723
0,0956290569136054
0,0940064461873874
0,0739861543634842
0,0927580184735162
0,0436780078539988
0,0147742958342537
0,0678047790042147
0,0968736264840111
0,0727815523616884
0,0788376228319656
0,0547009260182739
0,0105111769531279
0,0212307358423068
0,0281675012803243
0,0424649104673718
0,0294787428479077
0,00312840687256698
0,0540887547443103
0,0709745354349606
0,0415933167755573
0,0218950768568996
0,0287107247061612
0,032605186306222
0,00132605517344831
0,040885469336475
0,0170681486917046
0,0988209803583198
0,0157017147241634
0,010446118568278
0,00812201090535243
0,0836354928014965
0,00969359642346091
0,0793665030875087
0,0349089114623651
0,0871382816634785
0,0371728342199572
0,0224091476399494
0,0760972897876507
0,0594325918515365
0,0537458417721772
0,00425991732825521
0,0816867458083139
0,00281162415762042
0,0930875662682054
0,0846359688251447
0,0824047045234613
0,0286097897349902
0,0655831599913459
0,00146019416929232
0,0155300195401209
0,0483211615813529
0,0489796782140525
0,0350137351709482
0,0932828177201016
0,0785759936452732
0,0669183322074443
0,0614012598811655
0,0726600991900359
0,0518725491370412
0,0266098591622942
0,0159533154759339
0,0521030642800513
0,0864275079157331
0,0646595414563359
0,0952021300304691
0,045007329594813
0,03695218727782
0,0979368512043435
0,0497404897351472
0,00529207624741461
0,00706959520795829
0,0270311170849163
0,0946561628927738
0,0172286936627835
0,0373333994473021
0,0402083310485856
0,0258991005485408
0,0395176200380165
0,0166900863483036
0,0584807648130137
0,0884583589567143
0,0332378203669739
0,0142415205548711
0,0949160990281571
0,0598008493239995
0,034655814587444
0,0746798612525127
0,0860836853674071
0,056332917817092
0,0202199494560342
0,0757715743387917
0,0497490484499135
0,0242247406506095
0,0328227326892422
0,0377925262962433
0,0521568530482039
0,0952592378925808
0,0381520827012845
0,0978854362377364
0,0396286392303317
0,0454525172456412
0,0306729385306467
0,0158426702561987
0,0961681179218777
0,00846042433216256
0,0212900444964366
0,0543235153212787
0,0177850415081647
0,0559494182727995
0,0383676625966875
0,0410192316589035
0,0218836398431489
0,0559700128417322
0,0933917843240275
0,0381515002055799
0,08271549510896
0,0378615437251802
0,091511408887576
0,00485869213233641
0,0605463154430251
0,0703274683423003
0,0508685019104129
0,0416039333872515
0,029520540279113
0,0295205019086229
0,0573205467580448
0,00280637643430679
0,0618334302035316
0,0794361673665401
0,0851765463990981
0,0449490931560048
0,0877470178472563
0,0416321838002802
0,0770614471179719
0,0130282475673725
0,0577854204260676
0,0173951501107752
0,0180734026329934
0,0864556746959946
0,0385108048275629
0,0803322992661653
0,056894819744348
0,0301342670946076
0,0179652552204045
0,0792007177971307
0,0538879344956428
0,0937790356081813
0,030832956326582
0,0946712324836623
0,0550770311872834
0,0142953093230237
0,00374782900500476
0,0332933905689481
0,0373391207947112
0,0693011708880314
0,0945840153352283
0,0890690051433952
0,0863221299770857
0,0666476160132548
0,0511398775741178
0,0184836680621298
0,0924900851177471
0,0383488741416246
0,0707728718737014
0,0934185694406827
0,0532722138116472
0,0802514560428688
0,0789085657237603
0,080363536756655
0,0803660797795123
0,0653203449981848
0,0197881410921869
0,00505573419158148
0,0663478873047735
0,0802140161768599
0,0134326485979523
0,0207342348158053
0,0236386781668471
0,0503198224819823
0,0756325674129802
0,0635415111498635
0,0719734201077248
0,0671621977198693
0,0243591361792568
0,0708812370760745
0,0412012641510001
0,0544536272783082
0,00429306300556895
0,00776027622994048
0,0184442322321442
0,0687164152826725
0,0310730201336895
0,0514257866197386
0,0353157971218768
0,0200271367654331
0,0878422141484182
0,0185459456027234
0,0593613952209062
0,0245466857797218
0,0259285039854834
0,073636478452774
0,014870469884421
0,050469419569927
0,01430515270415
